,department1,year,term,enrollment,name_key1,course_title
11704,ENGLISH,2016,spring,11.0,ENGLISH CAMR,Advanced Playwriting: Workshop
11705,ENGLISH,2016,spring,13.0,ENGLISH CAPR,Poetry: Workshop
11706,ENGLISH,2016,spring,11.0,ENGLISH CBBR,Intermediate Poetry: Workshop
11707,ENGLISH,2016,spring,13.0,ENGLISH CDPR,Devotional Poetry
11708,ENGLISH,2016,spring,12.0,ENGLISH CFMR,Fiction Writing: Workshop
11709,ENGLISH,2016,spring,12.0,ENGLISH CIJR,Introduction to Journalism
11710,ENGLISH,2016,spring,11.0,ENGLISH CKR,Introduction to Playwriting: Workshop
11711,ENGLISH,2016,spring,12.0,ENGLISH CLR,Dramatic Screenwriting I: Workshop
11712,ENGLISH,2016,spring,11.0,ENGLISH CNFR,Creative Nonfiction: Workshop
11713,ENGLISH,2016,spring,12.0,ENGLISH CNNR,Creative Nonfiction: Workshop
11714,ENGLISH,2016,spring,13.0,ENGLISH CPWR,Poetry: Workshop
11715,ENGLISH,2016,spring,11.0,ENGLISH CRR,Fiction Writing: Workshop
11716,ENGLISH,2016,spring,9.0,ENGLISH CWAR,Advanced Fiction: Workshop
11717,ENGLISH,2016,spring,12.0,ENGLISH CWFR,Introductory Fiction: Workshop
11722,ETHRSON,2016,spring,77.0,ETHRSON 12,Political Justice and Political Trials
11723,ETHRSON,2016,spring,52.0,ETHRSON 15,"If There is No God, All is Permitted: Theism and Moral Reasoning"
11724,ETHRSON,2016,spring,29.0,ETHRSON 19,The Good Life In Classical India
11725,ETHRSON,2016,spring,10.0,ETHRSON 29,"Time, History, and the Creation of the New"
11726,ETHRSON,2016,spring,126.0,ETHRSON 41,Economic Justice
11727,ETHRSON,2016,spring,122.0,ETHRSON 42,Sexual Ethics as Ethical Reasoning
11728,EXPOS,2016,spring,895.0,EXPOS 20,Expository Writing 20
11729,EXPOS,2016,spring,61.0,EXPOS 40,Public Speaking Practicum
11752,FRSEMR,2016,spring,11.0,FRSEMR 21G,How Did the First Stars and Galaxies Form?
11753,FRSEMR,2016,spring,5.0,FRSEMR 21J,Plant Sex: Insights into the birds and the bees and the buttercups and the bleeding hearts
11754,FRSEMR,2016,spring,11.0,FRSEMR 21W,"Research at the Harvard Forest: Global Change Ecology-Forests, Ecosystem Function, the Future"
11755,FRSEMR,2016,spring,13.0,FRSEMR 22C,Psychoactive Molecules from Babylon to Breaking Bad
11756,FRSEMR,2016,spring,17.0,FRSEMR 22D,Time for Sleep: Impact of sleep deficiency and circadian disruption in our 24/7 Culture
11757,FRSEMR,2016,spring,9.0,FRSEMR 22H,My Genes and Cancer
11758,FRSEMR,2016,spring,12.0,FRSEMR 22S,Quantum Mechanics Face to Face
11759,FRSEMR,2016,spring,11.0,FRSEMR 22T,Why We Animals Sing
11760,FRSEMR,2016,spring,11.0,FRSEMR 23C,Exploring the Infinite
11761,FRSEMR,2016,spring,9.0,FRSEMR 23E,The Scientific Method: A Roadmap to Knowledge
11762,FRSEMR,2016,spring,10.0,FRSEMR 23K,Insights from Narratives of Illness
11763,FRSEMR,2016,spring,12.0,FRSEMR 23L,"Medicine, Law, and Ethics: An Introduction"
11764,FRSEMR,2016,spring,10.0,FRSEMR 23R,Asteroids and Comets
11765,FRSEMR,2016,spring,12.0,FRSEMR 24K,The Surprising Science of Happiness
11766,FRSEMR,2016,spring,11.0,FRSEMR 24U,"How Did I Get Here? Appreciating ""Normal"" Child Development"
11767,FRSEMR,2016,spring,10.0,FRSEMR 26J,The Universe's Hidden Dimensions
11768,FRSEMR,2016,spring,14.0,FRSEMR 26W,The Biology and Science of Cancer and Its Treatments: From Empiric to Scientific to Humanistic
11769,FRSEMR,2016,spring,9.0,FRSEMR 31R,Guilty until Proven Innocent. Finding Justice and Truth in the Middle Ages
11770,FRSEMR,2016,spring,4.0,FRSEMR 32D,We Are the World
11771,FRSEMR,2016,spring,7.0,FRSEMR 32R,Autobiography and Black Freedom Struggles
11772,FRSEMR,2016,spring,12.0,FRSEMR 32V,The Art of Storytelling
11773,FRSEMR,2016,spring,8.0,FRSEMR 33R,"The Chinese Language, Present and Past"
11774,FRSEMR,2016,spring,7.0,FRSEMR 34O,You and Your Camera
11775,FRSEMR,2016,spring,6.0,FRSEMR 35C,Soundtracking
11776,FRSEMR,2016,spring,2.0,FRSEMR 36S,Comparative Historical Mythology
11777,FRSEMR,2016,spring,13.0,FRSEMR 38Z,Romancing the Kitchen: Food Culture across the Romance Languages
11778,FRSEMR,2016,spring,1.0,FRSEMR 40C,Ancient Technology-China and Beyond
11779,FRSEMR,2016,spring,14.0,FRSEMR 40D,The Transformation of Marketing
11780,FRSEMR,2016,spring,13.0,FRSEMR 40E,Law and Society through the Cinematic Frame
11781,FRSEMR,2016,spring,13.0,FRSEMR 40F,"Sex, Terror, and Technology: The Constitutional Law of Love and Hate"
11782,FRSEMR,2016,spring,10.0,FRSEMR 40H,Poverty and Development
11783,FRSEMR,2016,spring,13.0,FRSEMR 40I,The Supreme Court in U.S. History
11784,FRSEMR,2016,spring,15.0,FRSEMR 40K,America's $3 Trillion Challenge: Health Care Access and Productivity in the Health Reform Era
11785,FRSEMR,2016,spring,9.0,FRSEMR 40R,Personal Agency and Social Networks
11786,FRSEMR,2016,spring,10.0,FRSEMR 41C,Oceans and Culture
11787,FRSEMR,2016,spring,11.0,FRSEMR 42C,The Role of Government
11788,FRSEMR,2016,spring,10.0,FRSEMR 42F,"Crime and Punishment in the United States , 1800-2000"
11789,FRSEMR,2016,spring,10.0,FRSEMR 42N,From the Arab Spring to ISIS: National Security Challenges in the Mideast
11790,FRSEMR,2016,spring,9.0,FRSEMR 42R,Technology to Save the World
11791,FRSEMR,2016,spring,5.0,FRSEMR 43D,"Christianity and Slavery in America, 1619-1865"
11814,GOV,2016,spring,35.0,GOV 1043,Political Theory of Civil-Military Relations
11815,GOV,2016,spring,37.0,GOV 1061,The History of Modern Political Philosophy
11816,GOV,2016,spring,17.0,GOV 1092,Progressive Alternatives: Institutional Reconstruction Today
11817,GOV,2016,spring,7.0,GOV 1096,Legal Thought Now: Law and the Structure of Society
11818,GOV,2016,spring,48.0,GOV 10,Foundations of Political Theory
11819,GOV,2016,spring,12.0,GOV 1115,"Social Movements, Protest and Politics in Comparative Perspective"
11820,GOV,2016,spring,14.0,GOV 1118,Political Geographies of Violence
11821,GOV,2016,spring,33.0,GOV 1203,Capitalism and Democracy in Central and Eastern Europe
11822,GOV,2016,spring,54.0,GOV 1207,Comparative Politics of the Middle East
11823,GOV,2016,spring,493.0,GOV 1359,The Road to the White House
11824,GOV,2016,spring,31.0,GOV 1360,American Public Opinion
11825,GOV,2016,spring,35.0,GOV 1729,Models of Conflict in International Relations
11826,GOV,2016,spring,44.0,GOV 1732,The Origins of Modern Wars
11827,GOV,2016,spring,14.0,GOV 1734,Ethics and War
11828,GOV,2016,spring,59.0,GOV 1790,American Foreign Policy
11829,GOV,2016,spring,47.0,GOV 2001,Advanced Quantitative Research Methodology
11830,GOV,2016,spring,9.0,GOV 2006,Formal Models of Domestic Politics
11831,GOV,2016,spring,19.0,GOV 2008,Experimental Political Science
11832,GOV,2016,spring,9.0,GOV 2009,Methods of Political Analysis
11833,GOV,2016,spring,9.0,GOV 2030,Political Concepts: Field Seminar
11834,GOV,2016,spring,10.0,GOV 2036,Athenian Democracy and its Critics
11835,GOV,2016,spring,16.0,GOV 2105,Comparative Politics: Field Seminar
11836,GOV,2016,spring,14.0,GOV 2151,The Comparative Politics of Eurasia
11837,GOV,2016,spring,11.0,GOV 2218,Topics in Russian Politics
11838,GOV,2016,spring,13.0,GOV 2285,Political Science and China
11839,GOV,2016,spring,24.0,GOV 2430,Data Science to Save the World
11840,GOV,2016,spring,5.0,GOV 2755,International Political Economy
11841,GOV,2016,spring,12.0,GOV 2782,State Failure and Civil War
11842,GOV,2016,spring,5.0,GOV 2880,Advanced Seminar on China's International Relations
11843,GOV,2016,spring,15.0,GOV 3004B,Research Workshop in American Politics
11844,GOV,2016,spring,17.0,GOV 3005B,Research Workshop in International Relations
11845,GOV,2016,spring,30.0,GOV 3006B,Research Workshop in Comparative Politics
11846,GOV,2016,spring,20.0,GOV 3007B,Research Workshop in Political Economy
11847,GOV,2016,spring,6.0,GOV 3009B,Research Workshop in Applied Statistics
11848,GOV,2016,spring,8.0,GOV 3100B,EJ Safra Graduate Fellowship Seminar
11849,GOV,2016,spring,55.0,GOV 40,International Conflict and Cooperation
11850,GOV,2016,spring,79.0,GOV 50,Introduction to Political Science Research Methods
11851,GOV,2016,spring,10.0,GOV 61,Research Practice in Quantitative Methods
11852,GOV,2016,spring,21.0,GOV 62,Research Practice in Qualitative Methods
11853,GOV,2016,spring,5.0,GOV 63,Topics and Resources in Political Theory
11854,GOV,2016,spring,11.0,GOV 92R,Faculty Research Assistant
11855,GOV,2016,spring,6.0,GOV 94AH,Is Democracy History or Destiny?
11856,GOV,2016,spring,9.0,GOV 94AL,Global Distributive Justice
11857,GOV,2016,spring,13.0,GOV 94BB,Borders and Boundaries in International Relations
11858,GOV,2016,spring,6.0,GOV 94DN,Mapping Social and Environmental Space
11859,GOV,2016,spring,4.0,GOV 94ES,New European democracies: the 2016 Spanish democratic revolution in a comparative perspective
11860,GOV,2016,spring,6.0,GOV 94GS,Globalization and Civil Society
11861,GOV,2016,spring,12.0,GOV 94IA,Sino-US Relations in an Era of Rising Chinese Power
11862,GOV,2016,spring,6.0,GOV 94MH,"Power, Politics, and the American City"
11863,GOV,2016,spring,11.0,GOV 94PL,Topics in American Public Law
11864,GOV,2016,spring,7.0,GOV 94PT,Political Parties in Developed Democracies
11865,GOV,2016,spring,16.0,GOV 94QA,Community in America
11866,GOV,2016,spring,10.0,GOV 94SAF,EJ Safra Undergraduate Ethics Fellowship Seminar
11867,GOV,2016,spring,16.0,GOV 94XP,Cyberpolitics
11868,GOV,2016,spring,10.0,GOV 94YM,The Politics of Climate Change
11869,GOV,2016,spring,128.0,GOV 97,Tutorial - Sophomore Year
11917,HIST,2016,spring,20.0,HIST 1014,Gender & Empire
11918,HIST,2016,spring,4.0,HIST 1039,First Empires: Power and Propaganda in the Ancient World
11919,HIST,2016,spring,14.0,HIST 1043,"History of U.S. Imperialism, 1900-present"
11920,HIST,2016,spring,21.0,HIST 1048,"Medieval Britain and Ireland, c. AD 800-1600"
11921,HIST,2016,spring,51.0,HIST 1155,"Early Modern Europe, 1450-1789"
11922,HIST,2016,spring,10.0,HIST 1217,U.S. Foreign Policy in a Global Age
11923,HIST,2016,spring,56.0,HIST 1301,Western Intellectual History II: The Prehistory of Modern Thought
11924,HIST,2016,spring,14.0,HIST 13E,History of Modern Mexico
11925,HIST,2016,spring,9.0,HIST 13F,Women and Work in the United States
11926,HIST,2016,spring,23.0,HIST 1602,Modern China
11927,HIST,2016,spring,86.0,HIST 1881,The Middle East from 1914 to the present
11928,HIST,2016,spring,16.0,HIST 1924,"Violence, Substances and Mental Illness: African Perspectives"
11929,HIST,2016,spring,8.0,HIST 1931,"Slavery, Disease and Race: A View from Brazil"
11930,HIST,2016,spring,8.0,HIST 1947,"Material Cultures: An Archaeology and History of Western and Mediterranean Europe, c. AD 600-1200"
11931,HIST,2016,spring,17.0,HIST 1948,World Environmental History
11932,HIST,2016,spring,20.0,HIST 1964,"International History: Empires, State Systems, and International Organizations"
11933,HIST,2016,spring,4.0,HIST 1971,Time and Place in the History of American Capitalism
11934,HIST,2016,spring,8.0,HIST 1972,American Humanitarianism
11935,HIST,2016,spring,8.0,HIST 1975,The History of Policing in the United States
11936,HIST,2016,spring,6.0,HIST 1978,The Politics of Vice in Colonial Southeast Asia
11937,HIST,2016,spring,10.0,HIST 1979,Popular Culture in 20th Century North America
11938,HIST,2016,spring,8.0,HIST 2224,Ancestry (Graduate Seminar in General Education)
11939,HIST,2016,spring,5.0,HIST 2277,Eastern Europe: Peoples and Empires: Proseminar
11940,HIST,2016,spring,3.0,HIST 2320B,Foundations of Modern European Intellectual History: Seminar
11941,HIST,2016,spring,16.0,HIST 2325,The Political Thought of Hannah Arendt: Seminar
11942,HIST,2016,spring,3.0,HIST 2340B,Readings in American Intellectual History
11943,HIST,2016,spring,5.0,HIST 2341B,American Intellectual History: Seminar
11944,HIST,2016,spring,7.0,HIST 2400,Readings in Colonial and Revolutionary America: Proseminar
11945,HIST,2016,spring,6.0,HIST 2450,History of Schooling in America: Seminar
11946,HIST,2016,spring,2.0,HIST 2474,Law and Social Reform in 20th Century U.S. History: Seminar
11947,HIST,2016,spring,13.0,HIST 2482B,History of American Capitalism: Seminar
11948,HIST,2016,spring,4.0,HIST 2651,Japanese History: Seminar
11949,HIST,2016,spring,11.0,HIST 2805,"Gender & Sexuality: Comparative Studies of Islamic Mid. East, N. Africa,  & S. Asia: Proseminar"
11950,HIST,2016,spring,6.0,HIST 2880,"Law, Medicine and Justice in Modern Egypt: Proseminar"
11951,HIST,2016,spring,7.0,HIST 2885,Introduction to Archival Research in Ottoman History: Proseminar
11952,HIST,2016,spring,6.0,HIST 2919B,International Society in Global Context:  Seminar
11953,HIST,2016,spring,7.0,HIST 2950B,Approaches to Global History: Seminar
11954,HIST,2016,spring,16.0,HIST 3920B,Colloquium on Teaching Practices
11955,HIST,2016,spring,6.0,HIST 60S,Imperial History of the U.S. Dollar: From Spanish Silver to Bitcoin
11956,HIST,2016,spring,7.0,HIST 60T,The History of Hunger
11957,HIST,2016,spring,3.0,HIST 60V,"Gender, Money and Power in Colonial South Asia"
11958,HIST,2016,spring,16.0,HIST 74J,"Children and Childhood in America, 1640-Present"
11959,HIST,2016,spring,14.0,HIST 74L,The New Deal and American Liberalism
11960,HIST,2016,spring,11.0,HIST 89J,The United States and China: Opium War to the Present
11961,HIST,2016,spring,7.0,HIST 97A,"""What is the History of Medicine?"""
11962,HIST,2016,spring,15.0,HIST 97B,"""What is Intellectual History?"""
11963,HIST,2016,spring,15.0,HIST 97C,"""What is the History of History?"""
11964,HIST,2016,spring,10.0,HIST 97H,"""What is Urban History?"""
11965,HIST,2016,spring,7.0,HIST 97J,"""What is Family History?"""
11966,HIST,2016,spring,32.0,HIST 99B,Senior Thesis Tutorial
11972,HISTSCI,2016,spring,2.0,HISTSCI 126V,"Scientific Knowledge, from Certainty to Uncertainty"
11973,HISTSCI,2016,spring,23.0,HISTSCI 137,Animals in History
11974,HISTSCI,2016,spring,15.0,HISTSCI 142V,Masculinities and Health: History and Politics of Men's Health and Illness
11975,HISTSCI,2016,spring,16.0,HISTSCI 147,The Changing Concept of Race in America: From Jefferson to Genomics
11976,HISTSCI,2016,spring,25.0,HISTSCI 148V,Health and Disease in America
11977,HISTSCI,2016,spring,11.0,HISTSCI 152,Filming Science
11978,HISTSCI,2016,spring,7.0,HISTSCI 159,History of Anthropology
11979,HISTSCI,2016,spring,25.0,HISTSCI 170,Broken Brains
11980,HISTSCI,2016,spring,12.0,HISTSCI 174,Critical Experiments in the Human Sciences
11981,HISTSCI,2016,spring,59.0,HISTSCI 188,"Open Minds, Wired Worlds: Computers and Cyberculture"
11982,HISTSCI,2016,spring,3.0,HISTSCI 246,History and Anthropology of Medicine and Biology
11983,HISTSCI,2016,spring,6.0,HISTSCI 252,Sciences of History
11984,HISTSCI,2016,spring,7.0,HISTSCI 253,"Bioethics, Law, and the Life Sciences"
11985,HISTSCI,2016,spring,11.0,HISTSCI 283,Sources and Methods in the History of Technology
11986,HISTSCI,2016,spring,9.0,HISTSCI 289,"Entangled Objects: Or the Stuff of Science, Culture, and Society"
11987,HISTSCI,2016,spring,5.0,HISTSCI 310HFB,History of Science Salon
11988,HISTSCI,2016,spring,33.0,HISTSCI 97,Tutorial - Sophomore Year
11989,HISTSCI,2016,spring,3.0,HISTSCI 98,Tutorial - Junior Year
11990,HISTSCI,2016,spring,19.0,HISTSCI 99B,Tutorial - Senior Year
12047,LIFESCI,2016,spring,3.0,LIFESCI 100,Experimental Research in Molecular and Cellular Biology
12048,LIFESCI,2016,spring,20.0,LIFESCI 100,Experimental Research in the Life Sciences
12049,LIFESCI,2016,spring,6.0,LIFESCI 120,Global Health Threats
12050,LIFESCI,2016,spring,398.0,LIFESCI 1B,"An Integrated Introduction to the Life Sciences: Genetics, Genomics, and Evolution"
12051,LIFESCI,2016,spring,20.0,LIFESCI 50B,Integrated Science
12062,MATH,2016,spring,33.0,MATH 101,"Sets, Groups and Topology"
12063,MATH,2016,spring,6.0,MATH 110,Vector Space Methods for Differential Equations
12064,MATH,2016,spring,26.0,MATH 112,Introductory Real Analysis
12065,MATH,2016,spring,29.0,MATH 113,Analysis I: Complex Function Theory
12066,MATH,2016,spring,7.0,MATH 115,Methods of Analysis
12067,MATH,2016,spring,25.0,MATH 123,Algebra II: Theory of Rings and Fields
12068,MATH,2016,spring,11.0,MATH 129,Number Fields
12069,MATH,2016,spring,9.0,MATH 130,Classical Geometry
12070,MATH,2016,spring,19.0,MATH 132,Topology II: Smooth Manifolds
12071,MATH,2016,spring,34.0,MATH 137,Algebraic Geometry
12072,MATH,2016,spring,15.0,MATH 154,Probability Theory
12073,MATH,2016,spring,5.0,MATH 155R,Combinatorics: Designs and Groups
12074,MATH,2016,spring,5.0,MATH 156,Mathematical Foundations of Statistical Software
12075,MATH,2016,spring,29.0,MATH 157,Mathematics in the World
12076,MATH,2016,spring,8.0,MATH 19A,Modeling and Differential Equations for the Life Sciences
12077,MATH,2016,spring,9.0,MATH 19B,"Linear Algebra, Probability, and Statistics for the Life Sciences"
12078,MATH,2016,spring,48.0,MATH 1A,Introduction to Calculus
12079,MATH,2016,spring,159.0,MATH 1B,"Calculus, Series, and Differential Equations"
12080,MATH,2016,spring,8.0,MATH 212BR,Advanced Real Analysis
12081,MATH,2016,spring,17.0,MATH 213BR,Advanced Complex Analysis
12082,MATH,2016,spring,172.0,MATH 21A,Multivariable Calculus
12083,MATH,2016,spring,302.0,MATH 21B,Linear Algebra and Differential Equations
12084,MATH,2016,spring,22.0,MATH 222,Lie Groups and Lie Algebras
12085,MATH,2016,spring,16.0,MATH 223B,Algebraic Number Theory
12086,MATH,2016,spring,33.0,MATH 231BR,Advanced Algebraic Topology
12087,MATH,2016,spring,7.0,MATH 232BR,Algebraic Geometry II
12088,MATH,2016,spring,46.0,MATH 23B,Linear Algebra and Real Analysis II
12089,MATH,2016,spring,23.0,MATH 243,Evolutionary Dynamics
12090,MATH,2016,spring,12.0,MATH 253X,Spin Systems
12091,MATH,2016,spring,25.0,MATH 25B,Honors Linear Algebra and Real Analysis II
12092,MATH,2016,spring,19.0,MATH 264,Nonlinear Partial Differential Equations
12093,MATH,2016,spring,32.0,MATH 267,Reductive Groups Over Local and Global Fields
12094,MATH,2016,spring,39.0,MATH 278,Formal Geometry in Algebraic Topology
12095,MATH,2016,spring,25.0,MATH 287,Contact Homology
12096,MATH,2016,spring,12.0,MATH 55B,Honors Real and Complex Analysis
12097,MATH,2016,spring,14.0,MATH 99R,Tutorial
12098,MATH,2016,spring,94.0,MATH MB,Introduction to Functions and Calculus II
12104,MCB,2016,spring,12.0,MCB 105,Systems Neuroscience
12105,MCB,2016,spring,14.0,MCB 111,Mathematics in Biology
12106,MCB,2016,spring,25.0,MCB 120,Global Health Threats
12107,MCB,2016,spring,40.0,MCB 125,Molecular Basis of Behavior
12108,MCB,2016,spring,34.0,MCB 145,Neurobiology of Perception and Decision Making
12109,MCB,2016,spring,11.0,MCB 148,The Neurobiology of Pain
12110,MCB,2016,spring,20.0,MCB 165,Interplay between Viruses and their Hosts
12111,MCB,2016,spring,22.0,MCB 170,Brain Invaders: Building and Breaking Barriers in the Nervous System
12112,MCB,2016,spring,11.0,MCB 178,Biochemistry of Protein Complexes
12113,MCB,2016,spring,20.0,MCB 187,Genome Editing - Progress and Frontiers
12114,MCB,2016,spring,9.0,MCB 188,Chromosomes
12115,MCB,2016,spring,11.0,MCB 195,Foundations of Systems Biology and Biological Engineering
12116,MCB,2016,spring,34.0,MCB 290B,"Current Topics in Molecular, Cellular and Organismal Biology"
12117,MCB,2016,spring,4.0,MCB 350,Scientific Integrity
12118,MCB,2016,spring,4.0,MCB 353,Building Your Own Microscope
12119,MCB,2016,spring,84.0,MCB 64,The Cell Biology of Human Life in the World
12120,MCB,2016,spring,14.0,MCB 65,Physical Biochemistry: Understanding Macromolecular Machines
12121,MCB,2016,spring,23.0,MCB 68,Cell Biology Through the Microscope
12122,MCB,2016,spring,22.0,MCB 91,Introduction to Research
12123,MCB,2016,spring,1.0,MCB 99A,Laboratory Research for Honors Thesis
12124,MCB,2016,spring,11.0,MCB 99B,Laboratory Research for Honors Thesis
12141,MUSIC,2016,spring,52.0,MUSIC 10B,Harvard-Radcliffe Orchestra
12142,MUSIC,2016,spring,17.0,MUSIC 12B,The Harvard Dance Project
12143,MUSIC,2016,spring,11.0,MUSIC 142R,Foundation of Modern Jazz: Topics
12144,MUSIC,2016,spring,23.0,MUSIC 14B,Harvard-Radcliffe Collegium Musicum
12145,MUSIC,2016,spring,20.0,MUSIC 150B,Music Theory IIb
12146,MUSIC,2016,spring,4.0,MUSIC 151,Tonal Analysis
12147,MUSIC,2016,spring,21.0,MUSIC 15B,Harvard Glee Club
12148,MUSIC,2016,spring,3.0,MUSIC 161R,Advanced Composition
12149,MUSIC,2016,spring,10.0,MUSIC 167,Introduction to Electroacoustic Music
